latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.878613,-76.95956,37.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-01-20,8.30,6.0,8.20,0.00,0.07,7.2,-1.6,96,51,75
2022-01-21,0.00,0.0,0.00,0.00,0.00,-2.1,-8.5,62,49,55
2022-01-22,0.00,0.0,0.00,0.00,0.00,0.1,-9.3,67,27,47
2022-01-23,0.00,0.0,0.00,0.00,0.00,4.2,-5.8,64,33,52
2022-01-24,0.00,0.0,0.00,0.00,0.00,4.5,-1.0,74,49,62
2022-01-25,0.00,0.0,0.00,0.00,0.00,8.6,-1.0,76,49,62
2022-01-26,0.00,0.0,0.00,0.00,0.00,0.2,-5.6,60,36,47
2022-01-27,0.00,0.0,0.00,0.00,0.00,1.8,-9.2,80,42,59
2022-01-28,2.80,7.0,1.00,0.00,1.26,3.9,-0.5,96,51,73
2022-01-29,0.80,2.0,0.20,0.00,0.42,-0.6,-6.7,96,34,60
2022-01-30,0.00,0.0,0.00,0.00,0.00,-0.8,-9.5,64,40,50
2022-01-31,0.00,0.0,0.00,0.00,0.00,2.3,-6.6,78,48,63
2022-02-01,0.00,0.0,0.00,0.00,0.00,5.1,-5.9,82,57,70
2022-02-02,0.00,0.0,0.00,0.00,0.00,9.2,-3.8,99,61,83
2022-02-03,4.70,10.0,4.70,0.00,0.00,14.9,4.7,99,82,93
2022-02-04,13.50,10.0,13.50,0.00,0.00,15.7,1.0,98,77,90
2022-02-05,0.00,0.0,0.00,0.00,0.00,0.6,-3.8,79,45,59
2022-02-06,0.00,0.0,0.00,0.00,0.00,2.0,-6.8,83,41,60
2022-02-07,4.60,6.0,4.60,0.00,0.00,5.9,-1.3,97,60,80
2022-02-08,0.00,0.0,0.00,0.00,0.00,8.1,-0.5,91,33,60
2022-02-09,0.00,0.0,0.00,0.00,0.00,13.2,-2.8,92,33,59
2022-02-10,0.00,0.0,0.00,0.00,0.00,15.3,3.4,63,29,47
2022-02-11,0.00,0.0,0.00,0.00,0.00,19.5,0.4,75,22,43
2022-02-12,0.00,0.0,0.00,0.00,0.00,15.0,8.2,55,34,44
2022-02-13,4.30,10.0,2.00,0.00,1.61,6.4,-2.2,94,59,82
2022-02-14,0.00,0.0,0.00,0.00,0.00,-1.2,-4.3,76,38,54
2022-02-15,0.00,0.0,0.00,0.00,0.00,3.5,-7.0,70,37,53
2022-02-16,0.00,0.0,0.00,0.00,0.00,11.8,-2.9,87,40,61
2022-02-17,0.00,0.0,0.00,0.00,0.00,20.6,9.3,68,47,58
2022-02-18,9.80,2.0,9.80,0.00,0.00,18.3,-0.7,85,44,60
2022-02-19,0.00,0.0,0.00,0.00,0.00,8.3,-2.9,77,29,50
2022-02-20,0.00,0.0,0.00,0.00,0.00,5.9,-7.4,63,27,42
2022-02-21,0.00,0.0,0.00,0.00,0.00,18.9,-0.4,58,15,38
2022-02-22,0.40,1.0,0.40,0.00,0.00,19.2,5.9,90,65,78
2022-02-23,0.70,1.0,0.70,0.00,0.00,23.1,6.1,84,37,63
2022-02-24,4.50,5.0,3.70,0.00,0.56,5.2,-0.4,99,50,76
2022-02-25,3.60,3.0,3.30,0.00,0.21,13.1,-0.0,100,43,80
2022-02-26,0.00,0.0,0.00,0.00,0.00,5.6,-0.2,66,45,57
2022-02-27,0.00,0.0,0.00,0.00,0.00,12.4,0.7,71,22,43
2022-02-28,0.00,0.0,0.00,0.00,0.00,9.5,1.7,74,28,47
2022-03-01,0.00,0.0,0.00,0.00,0.00,12.0,-0.8,84,38,65
2022-03-02,0.00,0.0,0.00,0.00,0.00,16.6,2.8,83,39,58
2022-03-03,0.00,0.0,0.00,0.00,0.00,12.5,1.4,76,25,50
2022-03-04,0.00,0.0,0.00,0.00,0.00,7.4,-2.4,56,34,44
2022-03-05,0.00,0.0,0.00,0.00,0.00,15.8,0.1,84,45,64
2022-03-06,0.00,0.0,0.00,0.00,0.00,25.1,8.8,83,49,67
2022-03-07,3.60,2.0,3.60,0.00,0.00,25.6,13.3,77,47,60
2022-03-08,0.00,0.0,0.00,0.00,0.00,11.0,5.2,65,40,51
2022-03-09,10.90,10.0,10.90,0.00,0.00,6.6,3.6,98,57,89
2022-03-10,0.00,0.0,0.00,0.00,0.00,10.0,1.0,95,43,68
2022-03-11,0.00,0.0,0.00,0.00,0.00,16.2,1.3,96,49,72
2022-03-12,14.60,11.0,7.60,0.00,4.90,9.3,-3.8,97,48,80
2022-03-13,0.00,0.0,0.00,0.00,0.00,6.2,-5.1,61,32,45
2022-03-14,0.00,0.0,0.00,0.00,0.00,16.7,-1.7,81,31,49
2022-03-15,0.00,0.0,0.00,0.00,0.00,21.5,4.9,70,24,43
2022-03-16,0.00,0.0,0.00,0.00,0.00,22.6,7.1,76,26,47
2022-03-17,12.80,7.0,12.80,0.00,0.00,14.9,9.2,100,56,91
2022-03-18,0.00,0.0,0.00,0.00,0.00,23.1,8.9,100,47,79
2022-03-19,0.00,0.0,0.00,0.00,0.00,24.1,15.0,83,38,64
2022-03-20,0.00,0.0,0.00,0.00,0.00,15.6,9.0,65,44,53
2022-03-21,0.00,0.0,0.00,0.00,0.00,21.0,5.6,59,30,41
2022-03-22,0.00,0.0,0.00,0.00,0.00,20.6,7.5,75,34,51
2022-03-23,3.70,5.0,3.70,0.00,0.00,11.9,8.0,95,47,73
2022-03-24,18.10,5.0,18.10,0.00,0.00,14.3,9.9,100,87,95
2022-03-25,0.00,0.0,0.00,0.00,0.00,16.7,8.4,95,37,61
2022-03-26,0.00,0.0,0.00,0.00,0.00,11.1,4.2,64,39,54
2022-03-27,0.00,0.0,0.00,0.00,0.00,5.3,-0.2,69,44,55
2022-03-28,0.00,0.0,0.00,0.00,0.00,3.2,-2.0,58,33,46
2022-03-29,0.00,0.0,0.00,0.00,0.00,7.1,-3.8,55,26,41
2022-03-30,0.00,0.0,0.00,0.00,0.00,14.8,0.0,71,35,50
2022-03-31,4.30,2.0,4.30,0.00,0.00,23.2,10.8,82,59,73
2022-04-01,0.00,0.0,0.00,0.00,0.00,17.2,6.4,85,40,58
2022-04-02,0.00,0.0,0.00,0.00,0.00,14.0,2.6,63,29,50
2022-04-03,0.00,0.0,0.00,0.00,0.00,14.8,5.6,85,38,61
2022-04-04,0.00,0.0,0.00,0.00,0.00,13.1,2.0,72,34,49
2022-04-05,2.60,4.0,2.60,0.00,0.00,12.5,7.6,98,59,88
2022-04-06,11.50,5.0,11.50,0.00,0.00,15.2,11.0,98,78,91
2022-04-07,4.40,5.0,4.40,0.00,0.00,11.6,8.5,98,87,94
2022-04-08,0.40,1.0,0.40,0.00,0.00,17.7,6.1,90,28,62
2022-04-09,0.00,0.0,0.00,0.00,0.00,12.8,5.7,93,40,65
2022-04-10,0.00,0.0,0.00,0.00,0.00,11.7,4.1,77,38,57
2022-04-11,0.00,0.0,0.00,0.00,0.00,18.9,1.4,82,38,57
2022-04-12,0.00,0.0,0.00,0.00,0.00,25.7,10.4,75,41,59
2022-04-13,0.00,0.0,0.00,0.00,0.00,29.5,13.0,85,32,57
2022-04-14,0.00,0.0,0.00,0.00,0.00,28.3,14.9,64,30,49
2022-04-15,0.00,0.0,0.00,0.00,0.00,21.7,7.5,60,18,32
2022-04-16,0.00,0.0,0.00,0.00,0.00,25.9,14.1,68,29,43
2022-04-17,0.00,0.0,0.00,0.00,0.00,14.6,6.2,73,31,44
2022-04-18,11.10,10.0,11.10,0.00,0.00,8.2,4.2,98,53,74
2022-04-19,0.00,0.0,0.00,0.00,0.00,10.4,4.0,96,37,59
2022-04-20,0.00,0.0,0.00,0.00,0.00,16.9,3.4,74,26,50
2022-04-21,0.00,0.0,0.00,0.00,0.00,19.6,8.0,76,45,60
2022-04-22,0.00,0.0,0.00,0.00,0.00,24.5,9.4,83,26,50
2022-04-23,0.00,0.0,0.00,0.00,0.00,25.4,9.4,81,39,55
2022-04-24,0.00,0.0,0.00,0.00,0.00,26.7,11.3,89,48,66
2022-04-25,0.00,0.0,0.00,0.00,0.00,21.0,11.7,93,64,80
2022-04-26,0.00,0.0,0.00,0.00,0.00,21.1,13.4,99,65,88
2022-04-27,0.00,0.0,0.00,0.00,0.00,15.5,6.1,67,33,47
2022-04-28,0.00,0.0,0.00,0.00,0.00,14.9,2.3,66,23,44
2022-04-29,0.00,0.0,0.00,0.00,0.00,19.0,3.0,64,17,35
2022-04-30,0.00,0.0,0.00,0.00,0.00,20.4,4.8,58,19,36
2022-05-01,0.40,1.0,0.40,0.00,0.00,18.5,10.4,88,56,76
2022-05-02,0.00,0.0,0.00,0.00,0.00,26.2,11.4,98,35,67
2022-05-03,0.00,0.0,0.00,0.00,0.00,23.1,13.4,100,60,81
2022-05-04,1.10,1.0,1.10,0.00,0.00,23.7,13.1,100,68,90
2022-05-05,0.00,0.0,0.00,0.00,0.00,18.8,13.5,86,69,78
2022-05-06,22.30,9.0,22.30,0.00,0.00,16.7,11.1,98,85,92
2022-05-07,16.30,10.0,16.30,0.00,0.00,11.6,7.3,100,92,95
2022-05-08,0.00,0.0,0.00,0.00,0.00,12.1,6.2,94,47,74
2022-05-09,0.00,0.0,0.00,0.00,0.00,21.2,4.9,86,19,45
2022-05-10,0.00,0.0,0.00,0.00,0.00,23.1,8.6,67,25,40
2022-05-11,0.00,0.0,0.00,0.00,0.00,22.5,9.1,79,38,58
2022-05-12,0.00,0.0,0.00,0.00,0.00,22.5,12.7,94,73,84
2022-05-13,0.80,2.0,0.80,0.00,0.00,23.4,16.8,100,80,93
2022-05-14,0.70,1.0,0.70,0.00,0.00,21.4,18.3,99,88,95
2022-05-15,0.40,1.0,0.40,0.00,0.00,27.9,17.6,100,55,86
2022-05-16,15.50,3.0,15.50,0.00,0.00,26.4,16.5,100,51,83
2022-05-17,0.00,0.0,0.00,0.00,0.00,28.0,13.3,78,23,48
2022-05-18,0.00,0.0,0.00,0.00,0.00,24.4,12.6,69,33,50
2022-05-19,1.10,1.0,1.10,0.00,0.00,29.6,15.5,96,34,66
2022-05-20,0.00,0.0,0.00,0.00,0.00,32.0,17.2,84,48,62
2022-05-21,0.00,0.0,0.00,0.00,0.00,34.0,24.2,68,41,53
2022-05-22,15.50,3.0,15.50,0.00,0.00,32.3,21.6,97,51,75
2022-05-23,0.00,0.0,0.00,0.00,0.00,23.5,16.0,92,42,67
2022-05-24,1.50,2.0,1.50,0.00,0.00,17.3,13.9,99,66,85
2022-05-25,0.00,0.0,0.00,0.00,0.00,22.5,11.9,91,44,66
2022-05-26,0.00,0.0,0.00,0.00,0.00,22.5,15.0,95,58,82
2022-05-27,1.90,3.0,1.90,0.00,0.00,25.8,18.7,97,78,92
2022-05-28,0.00,0.0,0.00,0.00,0.00,25.4,16.8,96,46,69
2022-05-29,0.00,0.0,0.00,0.00,0.00,28.4,15.2,95,40,61
2022-05-30,0.00,0.0,0.00,0.00,0.00,33.1,17.3,85,40,61
2022-05-31,0.00,0.0,0.00,0.00,0.00,35.4,20.9,88,32,57
2022-06-01,0.00,0.0,0.00,0.00,0.00,34.3,23.8,77,39,57
2022-06-02,32.10,5.0,32.10,0.00,0.00,30.9,21.4,99,52,81
2022-06-03,0.00,0.0,0.00,0.00,0.00,24.6,17.4,96,38,66
2022-06-04,0.00,0.0,0.00,0.00,0.00,29.6,14.2,87,22,48
2022-06-05,0.00,0.0,0.00,0.00,0.00,26.7,15.6,68,32,46
2022-06-06,0.00,0.0,0.00,0.00,0.00,27.6,13.5,82,32,52
2022-06-07,0.00,0.0,0.00,0.00,0.00,26.6,15.9,97,63,81
2022-06-08,1.10,1.0,1.10,0.00,0.00,31.0,19.5,95,52,78
2022-06-09,0.80,2.0,0.80,0.00,0.00,28.8,18.7,96,37,64
2022-06-10,0.00,0.0,0.00,0.00,0.00,27.3,14.3,86,35,58
2022-06-11,0.00,0.0,0.00,0.00,0.00,21.8,18.0,94,58,82
2022-06-12,2.90,1.0,2.90,0.00,0.00,27.8,17.7,95,63,82
2022-06-13,0.00,0.0,0.00,0.00,0.00,33.5,21.6,92,48,72
2022-06-14,0.00,0.0,0.00,0.00,0.00,27.4,21.3,97,70,85
2022-06-15,0.00,0.0,0.00,0.00,0.00,32.6,19.1,95,41,67
2022-06-16,0.00,0.0,0.00,0.00,0.00,30.0,21.3,84,61,72
2022-06-17,0.00,0.0,0.00,0.00,0.00,36.3,21.5,87,27,57
2022-06-18,0.00,0.0,0.00,0.00,0.00,24.7,18.9,61,28,45
2022-06-19,0.00,0.0,0.00,0.00,0.00,25.7,13.0,58,25,38
2022-06-20,0.00,0.0,0.00,0.00,0.00,27.6,12.2,67,21,41
2022-06-21,0.00,0.0,0.00,0.00,0.00,28.3,17.3,70,41,55
2022-06-22,4.00,2.0,4.00,0.00,0.00,30.6,19.6,96,59,75
2022-06-23,0.40,1.0,0.40,0.00,0.00,21.6,18.0,100,80,92
2022-06-24,0.00,0.0,0.00,0.00,0.00,28.3,15.8,100,52,75
2022-06-25,0.00,0.0,0.00,0.00,0.00,31.3,18.5,96,49,70
2022-06-26,0.70,1.0,0.70,0.00,0.00,32.1,21.6,77,46,64
2022-06-27,0.00,0.0,0.00,0.00,0.00,26.3,22.1,93,51,73
2022-06-28,0.00,0.0,0.00,0.00,0.00,28.1,15.7,76,36,51
2022-06-29,0.00,0.0,0.00,0.00,0.00,30.1,17.0,82,46,60
2022-06-30,0.00,0.0,0.00,0.00,0.00,32.4,20.4,97,33,63
2022-07-01,0.00,0.0,0.00,0.00,0.00,33.7,23.0,86,49,68
2022-07-02,6.50,1.0,6.50,0.00,0.00,31.6,22.7,99,61,73
2022-07-03,6.80,1.0,6.80,0.00,0.00,31.6,22.1,97,35,69
2022-07-04,0.00,0.0,0.00,0.00,0.00,31.6,18.8,82,30,52
2022-07-05,0.70,1.0,0.70,0.00,0.00,29.2,20.6,95,60,78
2022-07-06,7.90,1.0,7.90,0.00,0.00,33.9,22.5,91,42,71
2022-07-07,5.00,1.0,5.00,0.00,0.00,26.8,21.9,98,71,88
2022-07-08,0.00,0.0,0.00,0.00,0.00,30.5,19.7,97,59,78
2022-07-09,141.90,5.0,141.90,0.00,0.00,23.9,20.5,98,86,94
2022-07-10,0.00,0.0,0.00,0.00,0.00,26.2,19.5,96,52,75
2022-07-11,0.00,0.0,0.00,0.00,0.00,29.5,17.0,97,39,63
2022-07-12,41.40,3.0,41.40,0.00,0.00,32.7,19.5,91,53,77
2022-07-13,0.00,0.0,0.00,0.00,0.00,31.1,20.6,94,53,74
2022-07-14,0.00,0.0,0.00,0.00,0.00,32.6,20.3,87,35,67
2022-07-15,0.00,0.0,0.00,0.00,0.00,31.4,21.8,90,39,68
2022-07-16,0.00,0.0,0.00,0.00,0.00,29.9,21.5,98,63,84
2022-07-17,0.00,0.0,0.00,0.00,0.00,29.4,21.3,99,68,84
2022-07-18,0.00,0.0,0.00,0.00,0.00,33.5,23.0,94,54,79
2022-07-19,0.00,0.0,0.00,0.00,0.00,33.2,23.3,89,43,68
2022-07-20,0.00,0.0,0.00,0.00,0.00,33.4,22.2,93,49,70
2022-07-21,9.40,1.0,9.40,0.00,0.00,34.2,24.7,87,48,71
2022-07-22,0.00,0.0,0.00,0.00,0.00,34.9,23.4,79,37,61
2022-07-23,0.40,1.0,0.40,0.00,0.00,35.5,23.8,83,39,59
2022-07-24,0.00,0.0,0.00,0.00,0.00,35.3,22.2,85,40,62
2022-07-25,2.50,1.0,2.50,0.00,0.00,32.5,23.5,92,62,76
2022-07-26,0.00,0.0,0.00,0.00,0.00,25.9,22.4,94,68,82
2022-07-27,0.00,0.0,0.00,0.00,0.00,31.3,22.3,93,57,78
2022-07-28,0.00,0.0,0.00,0.00,0.00,33.2,23.0,93,52,75
2022-07-29,0.70,1.0,0.70,0.00,0.00,29.9,22.0,100,61,83
2022-07-30,0.00,0.0,0.00,0.00,0.00,30.9,21.7,93,37,64
2022-07-31,0.80,2.0,0.80,0.00,0.00,30.0,21.1,96,53,76
2022-08-01,0.00,0.0,0.00,0.00,0.00,31.0,21.2,97,50,77
2022-08-02,0.00,0.0,0.00,0.00,0.00,33.8,22.6,95,39,67
2022-08-03,0.00,0.0,0.00,0.00,0.00,34.1,21.9,85,40,57
2022-08-04,0.00,0.0,0.00,0.00,0.00,36.1,22.2,97,42,74
2022-08-05,4.00,2.0,4.00,0.00,0.00,33.2,22.0,97,53,88
2022-08-06,0.00,0.0,0.00,0.00,0.00,32.2,21.7,95,54,77
2022-08-07,0.00,0.0,0.00,0.00,0.00,33.6,23.1,91,50,72
2022-08-08,24.50,1.0,24.50,0.00,0.00,32.1,24.0,100,62,81
2022-08-09,0.00,0.0,0.00,0.00,0.00,35.9,23.5,90,45,69
2022-08-10,10.80,3.0,10.80,0.00,0.00,33.3,22.0,98,53,84
2022-08-11,4.30,1.0,4.30,0.00,0.00,32.3,22.0,97,30,68
2022-08-12,0.00,0.0,0.00,0.00,0.00,29.7,19.9,78,26,52
2022-08-13,0.00,0.0,0.00,0.00,0.00,29.1,16.5,78,25,49
2022-08-14,0.00,0.0,0.00,0.00,0.00,28.9,18.6,94,35,63
2022-08-15,0.40,1.0,0.40,0.00,0.00,27.4,18.7,93,39,81
2022-08-16,0.00,0.0,0.00,0.00,0.00,27.9,18.5,95,36,64
2022-08-17,0.00,0.0,0.00,0.00,0.00,28.8,17.0,91,40,75
2022-08-18,0.00,0.0,0.00,0.00,0.00,29.9,16.5,93,38,67
2022-08-19,0.00,0.0,0.00,0.00,0.00,31.5,19.4,94,45,70
2022-08-20,0.00,0.0,0.00,0.00,0.00,31.7,20.1,93,41,67
2022-08-21,0.00,0.0,0.00,0.00,0.00,27.7,21.0,97,68,87
2022-08-22,34.90,1.0,34.90,0.00,0.00,30.0,22.4,98,57,85
2022-08-23,0.00,0.0,0.00,0.00,0.00,30.8,20.1,89,46,69
2022-08-24,0.00,0.0,0.00,0.00,0.00,32.1,19.4,82,37,60
2022-08-25,0.00,0.0,0.00,0.00,0.00,32.3,20.3,88,46,70
2022-08-26,0.00,0.0,0.00,0.00,0.00,32.9,22.5,94,41,67
2022-08-27,0.00,0.0,0.00,0.00,0.00,32.3,22.4,86,49,67
2022-08-28,0.00,0.0,0.00,0.00,0.00,31.8,21.7,95,51,75
2022-08-29,0.00,0.0,0.00,0.00,0.00,33.2,23.0,97,49,74
2022-08-30,3.60,1.0,3.60,0.00,0.00,34.0,22.6,93,41,78
2022-08-31,0.00,0.0,0.00,0.00,0.00,28.8,19.9,92,39,63
2022-09-01,0.00,0.0,0.00,0.00,0.00,31.1,17.7,81,31,56
2022-09-02,0.00,0.0,0.00,0.00,0.00,30.2,18.4,80,39,60
2022-09-03,0.00,0.0,0.00,0.00,0.00,30.7,20.4,91,50,70
2022-09-04,0.00,0.0,0.00,0.00,0.00,31.5,20.4,94,47,71
2022-09-05,4.30,1.0,4.30,0.00,0.00,30.1,22.0,86,52,74
2022-09-06,59.80,9.0,59.80,0.00,0.00,27.6,21.5,98,66,87
2022-09-07,1.10,1.0,1.10,0.00,0.00,22.9,20.2,97,87,93
2022-09-08,0.00,0.0,0.00,0.00,0.00,25.6,19.1,95,52,79
2022-09-09,0.00,0.0,0.00,0.00,0.00,28.1,16.4,95,38,67
2022-09-10,0.00,0.0,0.00,0.00,0.00,27.6,15.1,95,55,77
2022-09-11,1.90,3.0,1.90,0.00,0.00,26.8,21.2,97,80,90
2022-09-12,0.40,1.0,0.40,0.00,0.00,28.5,21.9,100,72,90
2022-09-13,0.00,0.0,0.00,0.00,0.00,27.3,19.4,96,36,66
2022-09-14,0.00,0.0,0.00,0.00,0.00,26.4,14.4,84,43,64
2022-09-15,0.00,0.0,0.00,0.00,0.00,27.1,15.8,86,41,65
2022-09-16,0.00,0.0,0.00,0.00,0.00,27.2,12.0,95,34,65
2022-09-17,0.00,0.0,0.00,0.00,0.00,28.0,14.5,99,34,68
2022-09-18,0.00,0.0,0.00,0.00,0.00,28.5,16.5,94,45,69
2022-09-19,0.00,0.0,0.00,0.00,0.00,30.4,18.5,88,43,66
2022-09-20,0.00,0.0,0.00,0.00,0.00,29.0,18.6,85,39,61
2022-09-21,0.00,0.0,0.00,0.00,0.00,29.3,16.0,89,45,64
2022-09-22,0.00,0.0,0.00,0.00,0.00,28.0,16.1,88,36,61
2022-09-23,0.00,0.0,0.00,0.00,0.00,19.9,11.7,68,31,49
2022-09-24,0.00,0.0,0.00,0.00,0.00,20.8,9.3,82,36,59
2022-09-25,0.00,0.0,0.00,0.00,0.00,26.6,13.9,87,49,71
2022-09-26,0.00,0.0,0.00,0.00,0.00,25.4,14.8,87,36,59
2022-09-27,0.00,0.0,0.00,0.00,0.00,21.8,13.2,62,34,45
2022-09-28,0.00,0.0,0.00,0.00,0.00,20.3,9.5,76,48,63
2022-09-29,0.00,0.0,0.00,0.00,0.00,20.2,11.2,82,45,65
2022-09-30,6.10,3.0,6.10,0.00,0.00,16.4,11.2,93,73,79
2022-10-01,21.30,11.0,21.30,0.00,0.00,16.3,12.5,98,92,95
2022-10-02,7.70,11.0,7.70,0.00,0.00,15.8,10.9,98,91,95
2022-10-03,7.40,12.0,7.40,0.00,0.00,12.1,8.0,95,69,86
2022-10-04,1.90,4.0,1.90,0.00,0.00,11.0,7.7,95,84,91
2022-10-05,1.90,3.0,1.90,0.00,0.00,16.9,9.5,98,76,89
2022-10-06,0.00,0.0,0.00,0.00,0.00,25.1,10.9,88,37,66
2022-10-07,0.00,0.0,0.00,0.00,0.00,26.7,11.4,83,29,59
2022-10-08,0.00,0.0,0.00,0.00,0.00,15.4,6.3,75,41,56
2022-10-09,0.00,0.0,0.00,0.00,0.00,18.2,3.6,84,32,61
2022-10-10,0.00,0.0,0.00,0.00,0.00,20.7,5.5,78,32,57
2022-10-11,0.00,0.0,0.00,0.00,0.00,23.0,7.0,82,31,58
2022-10-12,0.00,0.0,0.00,0.00,0.00,22.0,8.8,92,49,69
2022-10-13,6.50,5.0,6.50,0.00,0.00,20.9,13.4,95,68,86
2022-10-14,0.70,1.0,0.70,0.00,0.00,20.6,10.2,93,29,65
2022-10-15,0.00,0.0,0.00,0.00,0.00,24.1,7.4,92,33,62
2022-10-16,0.00,0.0,0.00,0.00,0.00,21.4,11.4,90,39,64
2022-10-17,0.00,0.0,0.00,0.00,0.00,21.4,10.3,93,45,75
2022-10-18,0.00,0.0,0.00,0.00,0.00,12.5,4.5,72,38,49
2022-10-19,0.00,0.0,0.00,0.00,0.00,13.3,2.9,80,37,58
2022-10-20,0.00,0.0,0.00,0.00,0.00,16.3,3.3,86,24,54
2022-10-21,0.00,0.0,0.00,0.00,0.00,19.6,4.0,97,22,57
2022-10-22,0.00,0.0,0.00,0.00,0.00,21.5,4.3,95,34,66
2022-10-23,0.40,1.0,0.40,0.00,0.00,18.2,6.5,96,69,83
2022-10-24,0.00,0.0,0.00,0.00,0.00,17.0,13.1,97,82,91
2022-10-25,0.00,0.0,0.00,0.00,0.00,17.7,14.5,99,86,94
2022-10-26,0.00,0.0,0.00,0.00,0.00,19.0,14.1,100,62,85
2022-10-27,0.00,0.0,0.00,0.00,0.00,18.7,8.7,81,36,59
2022-10-28,0.00,0.0,0.00,0.00,0.00,14.7,5.5,80,61,70
2022-10-29,0.00,0.0,0.00,0.00,0.00,17.0,5.0,89,35,65
2022-10-30,0.00,0.0,0.00,0.00,0.00,17.5,2.9,94,46,74
2022-10-31,2.50,2.0,2.50,0.00,0.00,19.0,9.2,96,71,88
2022-11-01,0.00,0.0,0.00,0.00,0.00,23.3,14.1,100,49,78
2022-11-02,0.00,0.0,0.00,0.00,0.00,20.5,11.0,85,47,69
2022-11-03,0.00,0.0,0.00,0.00,0.00,21.3,8.4,98,44,72
2022-11-04,0.00,0.0,0.00,0.00,0.00,23.8,9.3,99,45,79
2022-11-05,0.00,0.0,0.00,0.00,0.00,26.8,16.4,93,47,74
2022-11-06,1.80,1.0,1.80,0.00,0.00,25.3,19.5,90,59,76
2022-11-07,0.00,0.0,0.00,0.00,0.00,25.9,14.8,88,26,53
2022-11-08,0.00,0.0,0.00,0.00,0.00,15.6,7.4,54,27,41
2022-11-09,0.00,0.0,0.00,0.00,0.00,15.1,3.1,77,41,55
2022-11-10,0.00,0.0,0.00,0.00,0.00,21.0,5.3,94,58,74
2022-11-11,10.50,9.0,10.50,0.00,0.00,22.1,15.1,96,73,90
2022-11-12,0.70,1.0,0.70,0.00,0.00,22.5,13.5,94,44,67
2022-11-13,0.00,0.0,0.00,0.00,0.00,11.3,4.4,79,43,56
2022-11-14,0.00,0.0,0.00,0.00,0.00,9.4,0.6,71,39,54
2022-11-15,16.50,5.0,16.50,0.00,0.00,6.4,-0.2,96,62,83
2022-11-16,0.00,0.0,0.00,0.00,0.00,10.2,3.6,98,50,73
2022-11-17,0.00,0.0,0.00,0.00,0.00,6.3,1.1,66,43,52
2022-11-18,0.00,0.0,0.00,0.00,0.00,8.2,-1.2,71,37,51
2022-11-19,0.00,0.0,0.00,0.00,0.00,7.9,-1.1,65,35,49
2022-11-20,0.00,0.0,0.00,0.00,0.00,3.4,-3.4,56,23,36
2022-11-21,0.00,0.0,0.00,0.00,0.00,8.5,-4.6,62,28,40
2022-11-22,0.00,0.0,0.00,0.00,0.00,14.1,-0.8,58,19,39
2022-11-23,0.00,0.0,0.00,0.00,0.00,16.3,-0.5,65,22,45
2022-11-24,0.00,0.0,0.00,0.00,0.00,16.2,-0.6,81,27,55
2022-11-25,0.00,0.0,0.00,0.00,0.00,16.0,6.5,93,42,67
2022-11-26,0.00,0.0,0.00,0.00,0.00,15.6,2.7,72,29,50
