latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.858257,-77.00101,54.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-03-09,10.50,10.0,10.50,0.00,0.00,6.7,3.6,98,56,89
2022-03-10,0.00,0.0,0.00,0.00,0.00,10.1,0.9,96,44,69
2022-03-11,0.00,0.0,0.00,0.00,0.00,16.4,1.4,99,50,73
2022-03-12,15.90,11.0,9.00,0.00,4.83,9.1,-3.7,97,48,80
2022-03-13,0.00,0.0,0.00,0.00,0.00,6.0,-5.2,62,32,46
2022-03-14,0.00,0.0,0.00,0.00,0.00,16.6,-2.5,84,31,50
2022-03-15,0.00,0.0,0.00,0.00,0.00,21.2,4.8,71,25,45
2022-03-16,0.00,0.0,0.00,0.00,0.00,22.3,6.6,77,24,48
2022-03-17,11.70,7.0,11.70,0.00,0.00,14.9,9.2,100,57,91
2022-03-18,0.00,0.0,0.00,0.00,0.00,23.2,8.5,100,44,79
2022-03-19,0.00,0.0,0.00,0.00,0.00,24.0,14.7,86,39,66
2022-03-20,0.00,0.0,0.00,0.00,0.00,15.4,8.6,66,44,53
2022-03-21,0.00,0.0,0.00,0.00,0.00,21.0,5.0,59,30,40
2022-03-22,0.00,0.0,0.00,0.00,0.00,20.7,7.4,77,32,52
2022-03-23,5.80,6.0,5.80,0.00,0.00,11.9,7.8,96,48,74
2022-03-24,27.00,3.0,27.00,0.00,0.00,14.1,9.9,100,88,95
2022-03-25,0.00,0.0,0.00,0.00,0.00,16.4,8.0,94,38,60
2022-03-26,0.00,0.0,0.00,0.00,0.00,11.2,4.1,62,39,54
2022-03-27,0.00,0.0,0.00,0.00,0.00,5.2,-0.3,69,43,54
2022-03-28,0.00,0.0,0.00,0.00,0.00,3.2,-2.2,57,33,45
2022-03-29,0.00,0.0,0.00,0.00,0.00,7.1,-3.4,54,24,41
2022-03-30,0.00,0.0,0.00,0.00,0.00,14.8,-0.0,74,33,51
2022-03-31,1.40,2.0,1.40,0.00,0.00,23.0,10.7,83,59,73
2022-04-01,0.00,0.0,0.00,0.00,0.00,17.1,6.0,84,40,59
2022-04-02,0.00,0.0,0.00,0.00,0.00,14.1,2.6,64,25,48
2022-04-03,0.00,0.0,0.00,0.00,0.00,14.6,6.0,84,39,59
2022-04-04,0.00,0.0,0.00,0.00,0.00,13.2,2.0,70,33,49
2022-04-05,2.60,3.0,2.60,0.00,0.00,12.6,7.7,100,62,88
2022-04-06,10.80,5.0,10.80,0.00,0.00,15.4,11.0,97,77,91
2022-04-07,5.40,5.0,5.40,0.00,0.00,11.5,8.3,97,87,94
2022-04-08,0.40,1.0,0.40,0.00,0.00,17.6,5.6,88,27,61
2022-04-09,0.00,0.0,0.00,0.00,0.00,13.0,5.8,93,42,64
2022-04-10,0.00,0.0,0.00,0.00,0.00,11.8,4.0,75,37,55
2022-04-11,0.00,0.0,0.00,0.00,0.00,18.8,1.4,83,35,56
2022-04-12,0.00,0.0,0.00,0.00,0.00,25.6,10.5,72,42,56
2022-04-13,0.00,0.0,0.00,0.00,0.00,29.8,13.1,84,31,56
2022-04-14,0.00,0.0,0.00,0.00,0.00,28.5,15.1,65,29,48
2022-04-15,0.00,0.0,0.00,0.00,0.00,21.7,7.8,59,17,32
2022-04-16,0.00,0.0,0.00,0.00,0.00,26.2,13.9,67,28,43
2022-04-17,0.00,0.0,0.00,0.00,0.00,14.7,6.0,66,30,45
2022-04-18,9.60,10.0,9.60,0.00,0.00,8.2,3.9,97,54,74
2022-04-19,0.00,0.0,0.00,0.00,0.00,10.6,3.7,95,37,59
2022-04-20,0.00,0.0,0.00,0.00,0.00,16.8,3.2,73,25,49
2022-04-21,0.00,0.0,0.00,0.00,0.00,19.7,7.8,78,44,60
2022-04-22,0.00,0.0,0.00,0.00,0.00,24.4,9.5,84,23,50
2022-04-23,0.00,0.0,0.00,0.00,0.00,25.4,9.8,81,37,56
2022-04-24,0.00,0.0,0.00,0.00,0.00,27.1,11.3,89,44,65
2022-04-25,0.00,0.0,0.00,0.00,0.00,21.1,11.5,93,66,80
2022-04-26,0.00,0.0,0.00,0.00,0.00,20.9,13.0,97,65,88
2022-04-27,0.00,0.0,0.00,0.00,0.00,15.5,5.8,68,33,47
2022-04-28,0.00,0.0,0.00,0.00,0.00,14.9,2.3,65,23,45
2022-04-29,0.00,0.0,0.00,0.00,0.00,18.9,3.2,67,17,36
2022-04-30,0.00,0.0,0.00,0.00,0.00,20.4,5.0,60,18,38
2022-05-01,2.50,1.0,2.50,0.00,0.00,18.8,10.3,91,54,76
2022-05-02,0.00,0.0,0.00,0.00,0.00,26.1,11.5,98,36,67
2022-05-03,0.00,0.0,0.00,0.00,0.00,23.2,13.6,100,60,80
2022-05-04,3.90,2.0,3.90,0.00,0.00,23.5,13.2,100,69,90
2022-05-05,0.00,0.0,0.00,0.00,0.00,18.6,13.5,88,66,78
2022-05-06,19.60,9.0,19.60,0.00,0.00,17.0,11.2,97,85,92
2022-05-07,14.60,11.0,14.60,0.00,0.00,11.6,7.3,99,92,94
2022-05-08,0.00,0.0,0.00,0.00,0.00,12.4,6.1,93,46,73
2022-05-09,0.00,0.0,0.00,0.00,0.00,21.3,4.9,87,18,46
2022-05-10,0.00,0.0,0.00,0.00,0.00,23.1,8.5,75,25,42
2022-05-11,0.00,0.0,0.00,0.00,0.00,22.2,9.2,79,38,58
2022-05-12,0.00,0.0,0.00,0.00,0.00,22.3,12.7,93,74,84
2022-05-13,0.40,1.0,0.40,0.00,0.00,23.4,16.6,100,76,92
2022-05-14,0.00,0.0,0.00,0.00,0.00,21.6,18.4,98,87,94
2022-05-15,0.40,1.0,0.40,0.00,0.00,27.7,17.5,100,55,86
2022-05-16,21.30,3.0,21.30,0.00,0.00,26.7,16.1,100,55,84
2022-05-17,0.00,0.0,0.00,0.00,0.00,27.8,13.1,79,22,49
2022-05-18,0.00,0.0,0.00,0.00,0.00,24.2,12.6,70,32,51
2022-05-19,0.70,1.0,0.70,0.00,0.00,29.6,15.5,96,33,66
2022-05-20,0.00,0.0,0.00,0.00,0.00,31.8,17.5,88,51,65
2022-05-21,0.00,0.0,0.00,0.00,0.00,33.8,23.2,73,42,56
2022-05-22,23.00,3.0,23.00,0.00,0.00,32.1,21.2,96,52,76
2022-05-23,0.00,0.0,0.00,0.00,0.00,23.6,16.0,91,41,66
2022-05-24,1.10,2.0,1.10,0.00,0.00,17.3,13.8,98,65,84
2022-05-25,0.00,0.0,0.00,0.00,0.00,22.6,11.9,90,43,66
2022-05-26,0.00,0.0,0.00,0.00,0.00,22.6,15.0,94,61,81
2022-05-27,1.10,2.0,1.10,0.00,0.00,25.8,18.6,97,76,91
2022-05-28,0.40,1.0,0.40,0.00,0.00,25.5,17.0,96,46,69
2022-05-29,0.00,0.0,0.00,0.00,0.00,28.2,15.0,94,41,62
2022-05-30,0.00,0.0,0.00,0.00,0.00,32.8,17.2,86,42,64
2022-05-31,0.00,0.0,0.00,0.00,0.00,35.1,20.2,89,32,59
2022-06-01,0.00,0.0,0.00,0.00,0.00,34.2,23.4,80,39,58
2022-06-02,11.90,4.0,11.90,0.00,0.00,31.2,21.7,98,51,80
2022-06-03,0.00,0.0,0.00,0.00,0.00,25.8,18.0,96,35,64
2022-06-04,0.00,0.0,0.00,0.00,0.00,29.7,14.5,87,22,49
2022-06-05,0.00,0.0,0.00,0.00,0.00,26.8,15.4,66,33,47
2022-06-06,0.00,0.0,0.00,0.00,0.00,27.5,13.4,83,33,52
2022-06-07,0.40,1.0,0.40,0.00,0.00,26.7,16.0,95,63,80
2022-06-08,9.40,2.0,9.40,0.00,0.00,30.8,19.2,97,52,78
2022-06-09,1.50,3.0,1.50,0.00,0.00,28.7,18.7,96,38,64
2022-06-10,0.00,0.0,0.00,0.00,0.00,27.4,14.4,85,35,58
2022-06-11,0.00,0.0,0.00,0.00,0.00,22.0,18.0,93,56,81
2022-06-12,6.80,2.0,6.80,0.00,0.00,27.5,17.7,96,64,82
2022-06-13,0.00,0.0,0.00,0.00,0.00,33.7,21.3,93,48,73
2022-06-14,0.00,0.0,0.00,0.00,0.00,27.8,21.8,95,69,85
2022-06-15,0.00,0.0,0.00,0.00,0.00,32.4,19.5,95,43,68
2022-06-16,0.40,1.0,0.40,0.00,0.00,30.0,22.1,83,63,72
2022-06-17,0.00,0.0,0.00,0.00,0.00,36.4,21.1,88,29,57
2022-06-18,0.00,0.0,0.00,0.00,0.00,25.7,19.0,59,27,44
2022-06-19,0.00,0.0,0.00,0.00,0.00,25.7,13.1,57,25,37
2022-06-20,0.00,0.0,0.00,0.00,0.00,27.5,11.9,65,20,40
2022-06-21,0.00,0.0,0.00,0.00,0.00,28.1,17.3,69,43,54
2022-06-22,3.60,3.0,3.60,0.00,0.00,31.2,19.4,97,56,75
2022-06-23,1.50,3.0,1.50,0.00,0.00,21.5,18.3,98,81,91
2022-06-24,0.00,0.0,0.00,0.00,0.00,27.8,16.1,100,55,76
2022-06-25,0.00,0.0,0.00,0.00,0.00,31.1,18.4,96,48,71
2022-06-26,0.40,1.0,0.40,0.00,0.00,31.8,21.2,82,47,66
2022-06-27,0.40,1.0,0.40,0.00,0.00,27.0,22.1,93,52,73
2022-06-28,0.00,0.0,0.00,0.00,0.00,27.9,16.0,75,36,50
2022-06-29,0.00,0.0,0.00,0.00,0.00,30.0,16.6,86,46,62
2022-06-30,0.00,0.0,0.00,0.00,0.00,32.2,20.5,96,33,64
2022-07-01,0.40,1.0,0.40,0.00,0.00,32.2,22.5,88,54,70
2022-07-02,0.40,1.0,0.40,0.00,0.00,31.4,22.7,95,59,73
2022-07-03,0.40,1.0,0.40,0.00,0.00,31.5,22.2,97,35,70
2022-07-04,0.00,0.0,0.00,0.00,0.00,31.9,18.9,81,31,52
2022-07-05,3.60,2.0,3.60,0.00,0.00,29.0,20.6,93,58,78
2022-07-06,0.40,1.0,0.40,0.00,0.00,34.1,22.4,91,42,70
2022-07-07,6.50,1.0,6.50,0.00,0.00,26.8,22.0,99,72,88
2022-07-08,0.00,0.0,0.00,0.00,0.00,30.9,20.0,96,59,79
2022-07-09,152.30,5.0,152.30,0.00,0.00,23.9,20.4,97,86,94
2022-07-10,0.00,0.0,0.00,0.00,0.00,26.2,19.5,95,53,75
2022-07-11,0.00,0.0,0.00,0.00,0.00,29.1,17.1,99,39,65
2022-07-12,32.50,3.0,32.50,0.00,0.00,32.5,19.2,92,54,78
2022-07-13,0.00,0.0,0.00,0.00,0.00,31.1,20.1,95,49,74
2022-07-14,0.00,0.0,0.00,0.00,0.00,30.7,20.4,87,44,66
2022-07-15,0.00,0.0,0.00,0.00,0.00,31.3,21.8,92,38,69
2022-07-16,0.00,0.0,0.00,0.00,0.00,29.6,21.5,95,63,83
2022-07-17,0.00,0.0,0.00,0.00,0.00,29.1,21.3,98,70,85
2022-07-18,0.00,0.0,0.00,0.00,0.00,32.9,22.7,94,55,79
2022-07-19,0.00,0.0,0.00,0.00,0.00,32.8,23.3,87,45,69
2022-07-20,0.00,0.0,0.00,0.00,0.00,32.8,21.9,94,50,72
2022-07-21,10.80,1.0,10.80,0.00,0.00,33.8,24.5,88,47,71
2022-07-22,0.00,0.0,0.00,0.00,0.00,34.4,23.5,79,36,61
2022-07-23,1.10,1.0,1.10,0.00,0.00,35.3,23.5,82,37,60
2022-07-24,0.00,0.0,0.00,0.00,0.00,34.8,22.3,85,41,65
2022-07-25,6.50,2.0,6.50,0.00,0.00,32.0,23.4,91,64,77
2022-07-26,0.00,0.0,0.00,0.00,0.00,26.0,22.3,94,66,82
2022-07-27,0.00,0.0,0.00,0.00,0.00,30.9,22.3,93,59,78
2022-07-28,0.00,0.0,0.00,0.00,0.00,33.0,22.6,93,51,75
2022-07-29,4.30,1.0,4.30,0.00,0.00,30.4,21.5,100,58,83
2022-07-30,0.00,0.0,0.00,0.00,0.00,30.8,21.4,93,37,64
2022-07-31,1.10,2.0,1.10,0.00,0.00,29.7,21.1,96,53,75
2022-08-01,0.00,0.0,0.00,0.00,0.00,31.0,21.2,97,48,77
2022-08-02,0.00,0.0,0.00,0.00,0.00,33.2,22.5,95,39,66
2022-08-03,0.00,0.0,0.00,0.00,0.00,33.9,21.9,88,41,60
2022-08-04,0.40,1.0,0.40,0.00,0.00,35.9,22.2,97,42,75
2022-08-05,3.60,1.0,3.60,0.00,0.00,32.9,21.9,98,58,87
2022-08-06,0.00,0.0,0.00,0.00,0.00,31.7,21.5,96,59,78
2022-08-07,0.00,0.0,0.00,0.00,0.00,33.2,22.8,92,54,74
2022-08-08,1.80,1.0,1.80,0.00,0.00,32.5,23.8,92,57,79
2022-08-09,0.00,0.0,0.00,0.00,0.00,35.3,23.3,89,48,70
2022-08-10,11.90,4.0,11.90,0.00,0.00,34.4,21.9,99,48,84
2022-08-11,2.50,1.0,2.50,0.00,0.00,29.3,21.9,97,38,73
2022-08-12,0.00,0.0,0.00,0.00,0.00,29.9,19.6,83,29,55
2022-08-13,0.00,0.0,0.00,0.00,0.00,29.1,16.1,78,24,51
2022-08-14,0.40,1.0,0.40,0.00,0.00,28.2,18.6,95,38,66
2022-08-15,0.40,1.0,0.40,0.00,0.00,25.8,18.7,95,54,83
2022-08-16,0.00,0.0,0.00,0.00,0.00,27.8,18.6,95,36,66
2022-08-17,4.70,1.0,4.70,0.00,0.00,29.2,16.8,91,37,75
2022-08-18,0.00,0.0,0.00,0.00,0.00,29.4,16.7,93,41,68
2022-08-19,0.00,0.0,0.00,0.00,0.00,31.0,19.1,96,48,72
2022-08-20,0.00,0.0,0.00,0.00,0.00,31.0,19.9,92,48,68
2022-08-21,12.20,2.0,12.20,0.00,0.00,26.9,21.0,97,69,88
2022-08-22,2.90,1.0,2.90,0.00,0.00,28.9,22.3,99,64,86
2022-08-23,0.00,0.0,0.00,0.00,0.00,30.6,20.1,89,45,68
2022-08-24,0.00,0.0,0.00,0.00,0.00,31.8,19.6,84,39,61
2022-08-25,0.00,0.0,0.00,0.00,0.00,31.1,20.4,88,53,71
2022-08-26,0.00,0.0,0.00,0.00,0.00,33.2,22.3,95,40,67
2022-08-27,0.00,0.0,0.00,0.00,0.00,32.0,22.6,86,51,67
2022-08-28,0.00,0.0,0.00,0.00,0.00,31.6,21.6,94,52,74
2022-08-29,0.00,0.0,0.00,0.00,0.00,32.6,22.8,99,52,76
2022-08-30,3.60,1.0,3.60,0.00,0.00,33.6,22.4,93,43,80
2022-08-31,0.00,0.0,0.00,0.00,0.00,28.7,19.8,93,38,63
2022-09-01,0.00,0.0,0.00,0.00,0.00,31.0,17.6,83,33,56
2022-09-02,0.00,0.0,0.00,0.00,0.00,29.9,18.7,78,41,62
2022-09-03,0.00,0.0,0.00,0.00,0.00,30.2,20.6,91,53,71
2022-09-04,0.00,0.0,0.00,0.00,0.00,31.3,20.3,95,49,72
2022-09-05,23.00,1.0,23.00,0.00,0.00,29.4,21.7,88,57,77
2022-09-06,38.60,8.0,38.60,0.00,0.00,27.7,21.4,99,67,87
2022-09-07,10.10,2.0,10.10,0.00,0.00,22.8,20.3,97,87,93
2022-09-08,0.00,0.0,0.00,0.00,0.00,25.4,19.0,95,52,79
2022-09-09,0.00,0.0,0.00,0.00,0.00,28.1,16.3,94,36,68
2022-09-10,0.00,0.0,0.00,0.00,0.00,27.2,16.0,94,57,78
2022-09-11,1.10,2.0,1.10,0.00,0.00,26.8,21.2,96,80,90
2022-09-12,2.60,2.0,2.60,0.00,0.00,28.2,22.0,98,75,91
2022-09-13,0.00,0.0,0.00,0.00,0.00,27.1,19.5,96,37,66
2022-09-14,0.00,0.0,0.00,0.00,0.00,26.1,14.6,82,44,64
2022-09-15,0.00,0.0,0.00,0.00,0.00,27.1,16.2,86,45,66
2022-09-16,0.00,0.0,0.00,0.00,0.00,26.9,12.4,94,40,66
2022-09-17,0.00,0.0,0.00,0.00,0.00,28.0,14.7,99,32,69
2022-09-18,0.00,0.0,0.00,0.00,0.00,28.3,16.5,95,47,72
2022-09-19,0.00,0.0,0.00,0.00,0.00,30.0,18.2,89,45,67
2022-09-20,0.00,0.0,0.00,0.00,0.00,28.9,18.8,87,40,62
2022-09-21,0.00,0.0,0.00,0.00,0.00,28.9,16.2,92,45,67
2022-09-22,0.00,0.0,0.00,0.00,0.00,26.8,15.7,87,36,64
2022-09-23,0.00,0.0,0.00,0.00,0.00,19.7,11.2,68,33,51
2022-09-24,0.00,0.0,0.00,0.00,0.00,20.6,9.4,83,37,61
2022-09-25,0.00,0.0,0.00,0.00,0.00,26.3,13.7,87,51,72
2022-09-26,0.00,0.0,0.00,0.00,0.00,25.0,14.6,89,37,60
2022-09-27,0.00,0.0,0.00,0.00,0.00,21.8,12.9,63,34,45
2022-09-28,0.00,0.0,0.00,0.00,0.00,20.2,9.0,76,48,62
2022-09-29,0.00,0.0,0.00,0.00,0.00,20.1,11.0,82,46,66
2022-09-30,9.70,3.0,9.70,0.00,0.00,16.2,11.1,92,74,80
2022-10-01,22.10,11.0,22.10,0.00,0.00,16.2,12.4,98,91,95
2022-10-02,11.20,12.0,11.20,0.00,0.00,15.7,10.8,97,90,94
2022-10-03,8.60,12.0,8.60,0.00,0.00,12.1,8.0,95,68,86
2022-10-04,0.80,2.0,0.80,0.00,0.00,10.8,7.8,94,83,91
2022-10-05,1.80,1.0,1.80,0.00,0.00,17.3,9.5,97,76,89
2022-10-06,0.00,0.0,0.00,0.00,0.00,24.5,10.5,86,39,67
2022-10-07,0.00,0.0,0.00,0.00,0.00,26.4,11.0,84,31,60
2022-10-08,0.00,0.0,0.00,0.00,0.00,14.9,6.3,81,46,62
2022-10-09,0.00,0.0,0.00,0.00,0.00,18.0,3.6,86,32,62
2022-10-10,0.00,0.0,0.00,0.00,0.00,20.6,5.7,78,31,58
2022-10-11,0.00,0.0,0.00,0.00,0.00,22.8,6.8,86,32,61
2022-10-12,0.00,0.0,0.00,0.00,0.00,21.9,8.9,91,52,72
2022-10-13,30.20,5.0,30.20,0.00,0.00,20.5,13.3,95,73,87
2022-10-14,0.40,1.0,0.40,0.00,0.00,19.9,10.2,94,33,68
2022-10-15,0.00,0.0,0.00,0.00,0.00,23.9,7.4,93,34,65
2022-10-16,0.00,0.0,0.00,0.00,0.00,21.2,11.3,89,38,66
2022-10-17,0.00,0.0,0.00,0.00,0.00,21.3,10.0,93,51,76
2022-10-18,0.00,0.0,0.00,0.00,0.00,12.3,4.3,71,40,50
2022-10-19,0.00,0.0,0.00,0.00,0.00,13.2,2.5,82,38,60
2022-10-20,0.00,0.0,0.00,0.00,0.00,16.2,2.5,91,26,58
2022-10-21,0.00,0.0,0.00,0.00,0.00,19.2,3.5,96,23,59
2022-10-22,0.00,0.0,0.00,0.00,0.00,21.6,4.5,97,33,68
2022-10-23,0.00,0.0,0.00,0.00,0.00,18.2,6.8,95,68,84
2022-10-24,0.00,0.0,0.00,0.00,0.00,17.1,12.9,97,82,91
2022-10-25,0.00,0.0,0.00,0.00,0.00,17.4,14.3,99,87,93
2022-10-26,0.00,0.0,0.00,0.00,0.00,18.8,14.1,98,64,86
2022-10-27,0.00,0.0,0.00,0.00,0.00,18.5,8.6,81,36,59
2022-10-28,0.00,0.0,0.00,0.00,0.00,14.6,5.5,79,63,71
2022-10-29,0.00,0.0,0.00,0.00,0.00,17.1,5.3,89,34,66
2022-10-30,0.00,0.0,0.00,0.00,0.00,17.5,3.2,96,51,75
2022-10-31,1.80,2.0,1.80,0.00,0.00,19.0,10.0,97,72,89
2022-11-01,0.00,0.0,0.00,0.00,0.00,23.2,14.0,100,49,78
2022-11-02,0.00,0.0,0.00,0.00,0.00,20.3,11.2,87,47,71
2022-11-03,0.00,0.0,0.00,0.00,0.00,20.9,9.0,97,45,74
2022-11-04,0.00,0.0,0.00,0.00,0.00,22.2,10.1,100,53,83
2022-11-05,0.00,0.0,0.00,0.00,0.00,26.2,16.3,94,50,76
2022-11-06,2.20,1.0,2.20,0.00,0.00,25.2,19.2,92,57,79
2022-11-07,0.00,0.0,0.00,0.00,0.00,25.8,15.0,91,27,56
2022-11-08,0.00,0.0,0.00,0.00,0.00,15.6,7.8,52,25,41
2022-11-09,0.00,0.0,0.00,0.00,0.00,15.2,4.0,76,39,55
2022-11-10,0.00,0.0,0.00,0.00,0.00,21.0,6.1,91,57,73
2022-11-11,18.10,6.0,18.10,0.00,0.00,22.1,15.4,97,72,89
2022-11-12,0.40,1.0,0.40,0.00,0.00,21.7,13.3,94,47,69
2022-11-13,0.40,1.0,0.40,0.00,0.00,11.4,3.9,76,42,57
2022-11-14,0.00,0.0,0.00,0.00,0.00,9.3,0.8,74,40,56
2022-11-15,16.50,5.0,16.50,0.00,0.00,6.2,0.1,96,67,84
2022-11-16,0.00,0.0,0.00,0.00,0.00,10.1,3.4,98,50,73
2022-11-17,0.00,0.0,0.00,0.00,0.00,6.1,0.9,69,43,52
2022-11-18,0.00,0.0,0.00,0.00,0.00,8.0,-1.0,75,37,52
2022-11-19,0.00,0.0,0.00,0.00,0.00,7.9,-1.1,69,36,51
2022-11-20,0.00,0.0,0.00,0.00,0.00,3.4,-1.5,53,22,36
2022-11-21,0.00,0.0,0.00,0.00,0.00,8.5,-4.8,70,29,45
2022-11-22,0.00,0.0,0.00,0.00,0.00,14.0,-0.9,61,20,41
2022-11-23,0.00,0.0,0.00,0.00,0.00,16.2,-0.9,69,23,47
2022-11-24,0.00,0.0,0.00,0.00,0.00,16.0,-0.3,85,31,57
2022-11-25,0.00,0.0,0.00,0.00,0.00,15.4,5.8,94,45,69
2022-11-26,0.00,0.0,0.00,0.00,0.00,15.4,2.4,78,30,54
