latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.91088,-76.98569,39.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-11-27,2.60,3.0,2.60,0.00,0.00,13.9,5.8,96,55,80
2022-11-28,0.00,0.0,0.00,0.00,0.00,12.3,7.2,94,52,68
2022-11-29,0.00,0.0,0.00,0.00,0.00,11.1,1.1,92,53,71
2022-11-30,0.80,2.0,0.80,0.00,0.00,13.7,4.9,94,28,72
2022-12-01,0.00,0.0,0.00,0.00,0.00,7.0,1.2,58,33,43
2022-12-02,0.00,0.0,0.00,0.00,0.00,9.7,-1.8,89,36,61
2022-12-03,1.80,2.0,1.80,0.00,0.00,15.8,6.2,94,39,76
2022-12-04,0.00,0.0,0.00,0.00,0.00,8.1,-1.0,79,30,57
2022-12-05,0.00,0.0,0.00,0.00,0.00,10.3,-3.6,92,36,66
2022-12-06,2.20,3.0,2.20,0.00,0.00,10.2,0.8,97,78,92
2022-12-07,1.80,1.0,1.80,0.00,0.00,12.9,10.3,99,93,95
2022-12-08,0.00,0.0,0.00,0.00,0.00,13.4,8.4,98,55,76
2022-12-09,0.00,0.0,0.00,0.00,0.00,9.5,1.2,76,41,62
2022-12-10,0.00,0.0,0.00,0.00,0.00,6.9,-0.7,91,48,71
2022-12-11,0.00,0.0,0.00,0.00,0.00,7.3,3.9,96,76,90
2022-12-12,0.00,0.0,0.00,0.00,0.00,5.7,3.3,93,61,71
2022-12-13,0.00,0.0,0.00,0.00,0.00,5.6,-1.3,81,40,64
2022-12-14,0.00,0.0,0.00,0.00,0.00,5.4,-3.7,85,38,62
2022-12-15,34.30,17.0,32.70,0.00,1.12,8.6,0.1,97,59,89
2022-12-16,0.00,0.0,0.00,0.00,0.00,9.9,2.8,96,49,75
2022-12-17,0.00,0.0,0.00,0.00,0.00,7.9,1.0,85,37,61
2022-12-18,0.00,0.0,0.00,0.00,0.00,5.2,-0.6,77,43,59
2022-12-19,0.00,0.0,0.00,0.00,0.00,5.0,-3.1,73,44,61
2022-12-20,0.00,0.0,0.00,0.00,0.00,4.8,-3.3,81,46,65
2022-12-21,0.00,0.0,0.00,0.00,0.00,7.0,-3.3,94,45,72
2022-12-22,29.60,12.0,29.60,0.00,0.00,13.0,-0.1,96,84,92
2022-12-23,2.20,3.0,1.70,0.00,0.35,12.7,-11.4,96,41,68
2022-12-24,0.00,0.0,0.00,0.00,0.00,-6.8,-13.5,66,41,50
2022-12-25,0.00,0.0,0.00,0.00,0.00,-0.8,-12.4,80,41,60
2022-12-26,0.00,0.0,0.00,0.00,0.00,0.0,-7.8,72,38,56
2022-12-27,0.00,0.0,0.00,0.00,0.00,5.7,-1.5,84,36,59
2022-12-28,0.00,0.0,0.00,0.00,0.00,10.6,-4.9,91,34,63
2022-12-29,0.00,0.0,0.00,0.00,0.00,13.4,-1.7,95,32,63
2022-12-30,0.00,0.0,0.00,0.00,0.00,19.2,-0.5,94,41,70
2022-12-31,7.90,6.0,7.90,0.00,0.00,13.9,7.4,99,87,95
