latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.916836,-77.0195,60.0,-18000,America/New_York,GMT-5

time,precipitation_sum (mm),precipitation_hours (h),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%)
2022-02-04,13.20,12.0,13.20,0.00,0.00,15.3,0.7,97,78,89
2022-02-05,0.00,0.0,0.00,0.00,0.00,0.2,-3.7,78,45,57
2022-02-06,0.00,0.0,0.00,0.00,0.00,1.8,-6.9,79,43,59
2022-02-07,4.40,6.0,4.40,0.00,0.00,6.0,-1.3,95,58,78
2022-02-08,0.00,0.0,0.00,0.00,0.00,7.8,-0.8,89,30,60
2022-02-09,0.00,0.0,0.00,0.00,0.00,13.1,-3.2,93,34,62
2022-02-10,0.00,0.0,0.00,0.00,0.00,15.1,1.5,76,27,52
2022-02-11,0.00,0.0,0.00,0.00,0.00,19.4,-0.2,77,21,47
2022-02-12,0.00,0.0,0.00,0.00,0.00,14.6,8.4,55,36,44
2022-02-13,4.90,9.0,3.20,0.00,1.19,5.9,-2.2,93,59,80
2022-02-14,0.00,0.0,0.00,0.00,0.00,-1.3,-4.6,74,37,54
2022-02-15,0.00,0.0,0.00,0.00,0.00,3.4,-7.5,69,39,55
2022-02-16,0.00,0.0,0.00,0.00,0.00,11.7,-3.0,87,42,65
2022-02-17,0.00,0.0,0.00,0.00,0.00,19.4,7.4,79,51,65
2022-02-18,9.40,1.0,9.40,0.00,0.00,18.1,-1.0,85,39,58
2022-02-19,0.00,0.0,0.00,0.00,0.00,8.0,-4.2,77,29,50
2022-02-20,0.00,0.0,0.00,0.00,0.00,5.7,-7.7,64,28,42
2022-02-21,0.00,0.0,0.00,0.00,0.00,18.9,-1.1,65,17,43
2022-02-22,0.70,1.0,0.70,0.00,0.00,18.7,5.7,93,64,79
2022-02-23,0.00,0.0,0.00,0.00,0.00,22.6,5.6,83,36,64
2022-02-24,3.10,5.0,2.60,0.00,0.35,5.0,-0.6,99,53,78
2022-02-25,3.60,3.0,3.30,0.00,0.21,12.7,-0.2,99,43,79
2022-02-26,0.00,0.0,0.00,0.00,0.00,5.5,-0.4,65,46,56
2022-02-27,0.00,0.0,0.00,0.00,0.00,12.7,0.1,73,19,43
2022-02-28,0.00,0.0,0.00,0.00,0.00,9.8,1.2,71,28,44
2022-03-01,0.00,0.0,0.00,0.00,0.00,11.7,-0.9,86,43,67
2022-03-02,0.00,0.0,0.00,0.00,0.00,16.5,2.7,85,40,58
2022-03-03,0.00,0.0,0.00,0.00,0.00,12.6,1.4,79,23,48
2022-03-04,0.00,0.0,0.00,0.00,0.00,7.5,-2.7,59,32,43
2022-03-05,0.00,0.0,0.00,0.00,0.00,15.7,0.2,86,45,64
2022-03-06,0.00,0.0,0.00,0.00,0.00,25.2,7.8,86,47,67
2022-03-07,7.60,2.0,7.60,0.00,0.00,25.4,12.8,78,46,61
2022-03-08,0.00,0.0,0.00,0.00,0.00,10.9,5.0,63,40,52
2022-03-09,14.10,10.0,14.10,0.00,0.00,6.6,3.5,97,58,89
2022-03-10,0.00,0.0,0.00,0.00,0.00,10.3,0.9,95,38,69
2022-03-11,0.00,0.0,0.00,0.00,0.00,16.4,1.0,100,48,73
2022-03-12,14.10,11.0,6.50,0.00,5.32,9.2,-3.9,96,44,79
2022-03-13,0.00,0.0,0.00,0.00,0.00,6.0,-5.3,62,32,45
2022-03-14,0.00,0.0,0.00,0.00,0.00,16.5,-2.3,81,29,50
2022-03-15,0.00,0.0,0.00,0.00,0.00,21.7,3.3,76,25,45
2022-03-16,0.00,0.0,0.00,0.00,0.00,22.3,5.3,82,26,51
2022-03-17,5.10,5.0,5.10,0.00,0.00,15.3,9.1,99,61,90
2022-03-18,0.00,0.0,0.00,0.00,0.00,23.6,7.1,100,42,78
2022-03-19,0.00,0.0,0.00,0.00,0.00,24.3,14.0,86,39,66
2022-03-20,0.00,0.0,0.00,0.00,0.00,15.5,9.5,58,35,48
2022-03-21,0.00,0.0,0.00,0.00,0.00,21.2,5.5,55,28,38
2022-03-22,0.00,0.0,0.00,0.00,0.00,20.7,7.2,74,32,50
2022-03-23,11.70,7.0,11.70,0.00,0.00,11.5,9.1,95,37,69
2022-03-24,47.20,4.0,47.20,0.00,0.00,13.0,9.8,98,89,94
2022-03-25,0.00,0.0,0.00,0.00,0.00,16.7,8.0,95,32,59
2022-03-26,0.00,0.0,0.00,0.00,0.00,11.2,4.1,72,37,52
2022-03-27,0.00,0.0,0.00,0.00,0.00,5.4,-0.4,70,41,53
2022-03-28,0.00,0.0,0.00,0.00,0.00,3.4,-2.3,57,30,43
2022-03-29,0.00,0.0,0.00,0.00,0.00,7.3,-3.7,54,25,40
2022-03-30,0.00,0.0,0.00,0.00,0.00,14.8,-0.2,76,35,52
2022-03-31,8.40,3.0,8.40,0.00,0.00,21.6,10.7,86,60,75
2022-04-01,0.00,0.0,0.00,0.00,0.00,16.8,6.1,86,42,59
2022-04-02,0.00,0.0,0.00,0.00,0.00,14.1,2.4,63,27,47
2022-04-03,0.40,1.0,0.40,0.00,0.00,14.8,5.9,84,38,58
2022-04-04,0.00,0.0,0.00,0.00,0.00,13.0,1.9,67,35,48
2022-04-05,4.80,5.0,4.80,0.00,0.00,11.9,8.0,97,51,87
2022-04-06,10.80,5.0,10.80,0.00,0.00,15.3,10.7,97,75,90
2022-04-07,10.30,8.0,10.30,0.00,0.00,11.6,8.2,98,89,94
2022-04-08,0.70,1.0,0.70,0.00,0.00,17.5,5.5,89,26,61
2022-04-09,0.00,0.0,0.00,0.00,0.00,12.8,5.8,92,37,63
2022-04-10,0.00,0.0,0.00,0.00,0.00,11.7,4.0,76,36,54
2022-04-11,0.00,0.0,0.00,0.00,0.00,19.0,1.3,84,36,57
2022-04-12,0.00,0.0,0.00,0.00,0.00,25.9,10.3,77,39,60
2022-04-13,0.00,0.0,0.00,0.00,0.00,30.0,12.5,87,30,57
2022-04-14,0.00,0.0,0.00,0.00,0.00,28.3,14.5,65,31,47
2022-04-15,0.00,0.0,0.00,0.00,0.00,21.8,7.6,63,18,33
2022-04-16,1.40,1.0,1.40,0.00,0.00,26.2,13.6,63,27,43
2022-04-17,0.00,0.0,0.00,0.00,0.00,14.3,5.7,64,31,44
2022-04-18,7.60,10.0,7.60,0.00,0.00,7.8,3.8,95,53,73
2022-04-19,0.00,0.0,0.00,0.00,0.00,10.3,3.5,93,38,60
2022-04-20,0.00,0.0,0.00,0.00,0.00,17.3,3.1,74,23,50
2022-04-21,0.00,0.0,0.00,0.00,0.00,20.2,7.5,82,42,61
2022-04-22,0.00,0.0,0.00,0.00,0.00,24.4,9.2,85,24,51
2022-04-23,0.00,0.0,0.00,0.00,0.00,25.1,9.8,79,39,57
2022-04-24,0.00,0.0,0.00,0.00,0.00,26.8,11.2,87,45,66
2022-04-25,0.00,0.0,0.00,0.00,0.00,20.4,11.3,94,67,82
2022-04-26,0.40,1.0,0.40,0.00,0.00,20.8,13.1,98,67,88
2022-04-27,0.00,0.0,0.00,0.00,0.00,15.5,6.0,67,32,46
2022-04-28,0.00,0.0,0.00,0.00,0.00,14.9,2.5,64,23,44
2022-04-29,0.00,0.0,0.00,0.00,0.00,18.9,3.2,62,17,35
2022-04-30,0.00,0.0,0.00,0.00,0.00,20.8,5.1,57,20,34
2022-05-01,0.70,1.0,0.70,0.00,0.00,18.5,9.8,90,55,76
2022-05-02,0.00,0.0,0.00,0.00,0.00,26.2,11.3,97,35,66
2022-05-03,0.00,0.0,0.00,0.00,0.00,22.7,13.3,100,62,82
2022-05-04,4.00,1.0,4.00,0.00,0.00,23.4,13.1,99,71,89
2022-05-05,0.00,0.0,0.00,0.00,0.00,19.4,13.3,87,66,75
2022-05-06,11.50,11.0,11.50,0.00,0.00,16.0,10.7,97,87,93
2022-05-07,15.60,12.0,15.60,0.00,0.00,11.3,7.1,99,92,94
2022-05-08,0.00,0.0,0.00,0.00,0.00,12.6,6.2,92,43,72
2022-05-09,0.00,0.0,0.00,0.00,0.00,21.5,4.9,82,19,44
2022-05-10,0.00,0.0,0.00,0.00,0.00,23.4,8.9,63,24,37
2022-05-11,0.00,0.0,0.00,0.00,0.00,22.7,9.5,79,37,54
2022-05-12,0.00,0.0,0.00,0.00,0.00,22.7,12.5,93,71,82
2022-05-13,0.40,1.0,0.40,0.00,0.00,23.0,16.6,99,80,92
2022-05-14,0.40,1.0,0.40,0.00,0.00,21.5,18.4,100,88,95
2022-05-15,0.40,1.0,0.40,0.00,0.00,28.2,17.5,100,54,87
2022-05-16,13.00,3.0,13.00,0.00,0.00,26.6,15.8,100,50,82
2022-05-17,0.00,0.0,0.00,0.00,0.00,28.2,12.7,82,22,47
2022-05-18,0.00,0.0,0.00,0.00,0.00,24.0,13.1,68,34,46
2022-05-19,2.20,1.0,2.20,0.00,0.00,29.4,15.5,96,36,67
2022-05-20,0.00,0.0,0.00,0.00,0.00,31.6,17.2,86,51,66
2022-05-21,0.00,0.0,0.00,0.00,0.00,33.9,22.7,76,43,57
2022-05-22,15.50,2.0,15.50,0.00,0.00,31.8,21.4,96,54,76
2022-05-23,0.00,0.0,0.00,0.00,0.00,23.6,15.8,93,42,65
2022-05-24,0.70,1.0,0.70,0.00,0.00,17.1,13.7,99,67,86
2022-05-25,0.00,0.0,0.00,0.00,0.00,22.5,11.9,89,43,65
2022-05-26,0.00,0.0,0.00,0.00,0.00,22.0,14.6,95,56,83
2022-05-27,3.00,3.0,3.00,0.00,0.00,25.6,18.6,98,78,92
2022-05-28,0.00,0.0,0.00,0.00,0.00,25.0,16.9,98,47,71
2022-05-29,0.00,0.0,0.00,0.00,0.00,28.1,15.2,92,38,63
2022-05-30,0.00,0.0,0.00,0.00,0.00,32.8,16.8,90,41,65
2022-05-31,0.00,0.0,0.00,0.00,0.00,34.8,19.7,91,32,59
2022-06-01,0.00,0.0,0.00,0.00,0.00,34.4,23.0,82,41,59
2022-06-02,58.00,5.0,58.00,0.00,0.00,30.6,21.5,99,54,82
2022-06-03,0.00,0.0,0.00,0.00,0.00,25.4,17.2,97,39,65
2022-06-04,0.00,0.0,0.00,0.00,0.00,29.3,13.9,85,22,50
2022-06-05,0.00,0.0,0.00,0.00,0.00,26.5,15.5,64,33,44
2022-06-06,0.00,0.0,0.00,0.00,0.00,27.5,13.3,94,31,53
2022-06-07,0.00,0.0,0.00,0.00,0.00,26.4,15.7,99,63,82
2022-06-08,0.00,0.0,0.00,0.00,0.00,31.0,18.9,99,50,78
2022-06-09,1.10,2.0,1.10,0.00,0.00,28.3,19.0,95,38,63
2022-06-10,0.00,0.0,0.00,0.00,0.00,27.7,14.3,84,33,57
2022-06-11,0.00,0.0,0.00,0.00,0.00,21.8,18.2,92,58,81
2022-06-12,30.60,2.0,30.60,0.00,0.00,27.2,17.7,95,64,83
2022-06-13,0.00,0.0,0.00,0.00,0.00,33.6,21.4,94,49,74
2022-06-14,0.00,0.0,0.00,0.00,0.00,26.9,21.3,94,69,85
2022-06-15,0.00,0.0,0.00,0.00,0.00,32.9,19.0,98,40,68
2022-06-16,0.00,0.0,0.00,0.00,0.00,29.7,21.5,85,63,73
2022-06-17,0.00,0.0,0.00,0.00,0.00,36.1,20.7,90,26,59
2022-06-18,0.00,0.0,0.00,0.00,0.00,24.5,18.9,59,28,44
2022-06-19,0.00,0.0,0.00,0.00,0.00,25.6,13.2,58,26,37
2022-06-20,0.00,0.0,0.00,0.00,0.00,27.4,12.5,63,21,41
2022-06-21,0.00,0.0,0.00,0.00,0.00,29.1,17.2,71,41,56
2022-06-22,4.00,3.0,4.00,0.00,0.00,30.8,19.4,98,57,77
2022-06-23,3.70,5.0,3.70,0.00,0.00,21.5,18.0,98,81,91
2022-06-24,0.00,0.0,0.00,0.00,0.00,28.2,16.0,100,53,78
2022-06-25,0.00,0.0,0.00,0.00,0.00,31.4,18.2,98,48,71
2022-06-26,0.00,0.0,0.00,0.00,0.00,31.7,21.1,84,48,69
2022-06-27,0.00,0.0,0.00,0.00,0.00,27.6,22.0,92,49,74
2022-06-28,0.00,0.0,0.00,0.00,0.00,27.5,15.6,67,36,49
2022-06-29,0.00,0.0,0.00,0.00,0.00,29.8,16.3,91,47,63
2022-06-30,0.00,0.0,0.00,0.00,0.00,32.2,20.3,98,33,63
2022-07-01,0.00,0.0,0.00,0.00,0.00,32.9,22.1,91,51,73
2022-07-02,34.60,1.0,34.60,0.00,0.00,31.2,22.1,97,59,76
2022-07-03,1.10,1.0,1.10,0.00,0.00,28.7,22.0,96,48,74
2022-07-04,0.00,0.0,0.00,0.00,0.00,31.4,18.4,81,31,55
2022-07-05,0.00,0.0,0.00,0.00,0.00,28.7,20.5,95,65,83
2022-07-06,0.00,0.0,0.00,0.00,0.00,33.2,22.3,91,44,71
2022-07-07,1.10,1.0,1.10,0.00,0.00,27.0,21.7,98,70,87
2022-07-08,0.40,1.0,0.40,0.00,0.00,30.4,20.0,96,60,79
2022-07-09,189.80,5.0,189.80,0.00,0.00,23.8,20.4,100,87,94
2022-07-10,0.00,0.0,0.00,0.00,0.00,26.3,19.6,97,55,77
2022-07-11,0.00,0.0,0.00,0.00,0.00,29.1,17.1,98,41,67
2022-07-12,9.00,1.0,9.00,0.00,0.00,32.6,19.3,96,55,78
2022-07-13,0.00,0.0,0.00,0.00,0.00,30.4,20.3,95,57,75
2022-07-14,0.00,0.0,0.00,0.00,0.00,31.4,20.1,89,39,69
2022-07-15,0.00,0.0,0.00,0.00,0.00,31.3,21.4,91,36,69
2022-07-16,0.00,0.0,0.00,0.00,0.00,29.4,21.5,98,60,84
2022-07-17,0.00,0.0,0.00,0.00,0.00,29.2,21.3,100,74,86
2022-07-18,9.00,1.0,9.00,0.00,0.00,32.0,22.8,95,63,82
2022-07-19,0.00,0.0,0.00,0.00,0.00,32.6,22.8,89,44,70
2022-07-20,0.00,0.0,0.00,0.00,0.00,32.9,21.9,94,51,71
2022-07-21,77.80,1.0,77.80,0.00,0.00,32.0,24.5,88,50,76
2022-07-22,0.00,0.0,0.00,0.00,0.00,33.7,23.1,85,41,66
2022-07-23,0.40,1.0,0.40,0.00,0.00,34.9,23.2,84,40,62
2022-07-24,0.00,0.0,0.00,0.00,0.00,34.8,22.2,87,40,66
2022-07-25,1.80,1.0,1.80,0.00,0.00,32.1,23.4,94,57,79
2022-07-26,0.00,0.0,0.00,0.00,0.00,25.5,22.5,95,72,83
2022-07-27,0.00,0.0,0.00,0.00,0.00,30.5,22.4,93,60,80
2022-07-28,0.00,0.0,0.00,0.00,0.00,33.2,22.8,93,51,78
2022-07-29,13.30,2.0,13.30,0.00,0.00,29.5,21.4,100,65,85
2022-07-30,0.00,0.0,0.00,0.00,0.00,30.3,21.5,95,41,67
2022-07-31,1.50,3.0,1.50,0.00,0.00,29.2,20.4,97,55,80
2022-08-01,0.00,0.0,0.00,0.00,0.00,30.6,21.2,96,51,78
2022-08-02,0.00,0.0,0.00,0.00,0.00,32.3,22.5,95,45,70
2022-08-03,0.00,0.0,0.00,0.00,0.00,33.8,21.2,88,41,62
2022-08-04,2.50,1.0,2.50,0.00,0.00,36.0,22.3,96,44,76
2022-08-05,46.50,2.0,46.50,0.00,0.00,31.7,21.9,100,60,89
2022-08-06,0.00,0.0,0.00,0.00,0.00,29.7,21.6,97,59,84
2022-08-07,0.00,0.0,0.00,0.00,0.00,33.3,22.7,95,49,77
2022-08-08,31.00,1.0,31.00,0.00,0.00,32.0,24.0,100,61,84
2022-08-09,0.40,1.0,0.40,0.00,0.00,35.5,23.6,93,46,72
2022-08-10,28.40,4.0,28.40,0.00,0.00,33.0,22.0,100,51,84
2022-08-11,2.90,1.0,2.90,0.00,0.00,31.6,21.8,97,33,71
2022-08-12,0.00,0.0,0.00,0.00,0.00,29.3,18.5,80,30,56
2022-08-13,0.00,0.0,0.00,0.00,0.00,29.0,15.0,74,25,51
2022-08-14,0.80,2.0,0.80,0.00,0.00,27.9,18.5,97,39,67
2022-08-15,0.40,1.0,0.40,0.00,0.00,24.6,18.1,96,61,85
2022-08-16,0.00,0.0,0.00,0.00,0.00,27.3,18.0,93,39,68
2022-08-17,0.00,0.0,0.00,0.00,0.00,28.8,16.3,90,41,76
2022-08-18,0.00,0.0,0.00,0.00,0.00,29.3,16.0,93,40,68
2022-08-19,0.00,0.0,0.00,0.00,0.00,31.2,18.6,94,48,72
2022-08-20,0.00,0.0,0.00,0.00,0.00,31.4,20.4,96,47,71
2022-08-21,13.70,2.0,13.70,0.00,0.00,26.4,21.3,100,81,90
2022-08-22,19.80,2.0,19.80,0.00,0.00,28.6,22.4,99,68,88
2022-08-23,0.00,0.0,0.00,0.00,0.00,29.9,19.9,91,44,71
2022-08-24,0.00,0.0,0.00,0.00,0.00,31.6,18.9,86,37,63
2022-08-25,0.00,0.0,0.00,0.00,0.00,32.2,19.2,88,48,75
2022-08-26,0.00,0.0,0.00,0.00,0.00,32.3,22.3,95,41,69
2022-08-27,0.00,0.0,0.00,0.00,0.00,32.0,22.1,85,48,69
2022-08-28,0.00,0.0,0.00,0.00,0.00,31.3,21.2,94,54,77
2022-08-29,0.00,0.0,0.00,0.00,0.00,33.1,22.7,98,45,76
2022-08-30,0.00,0.0,0.00,0.00,0.00,33.1,22.1,95,46,81
2022-08-31,0.00,0.0,0.00,0.00,0.00,28.4,19.5,93,39,65
2022-09-01,0.00,0.0,0.00,0.00,0.00,30.6,17.2,83,32,58
2022-09-02,0.00,0.0,0.00,0.00,0.00,29.7,18.4,80,42,64
2022-09-03,0.00,0.0,0.00,0.00,0.00,30.2,20.0,94,52,72
2022-09-04,0.00,0.0,0.00,0.00,0.00,31.2,20.4,92,48,73
2022-09-05,6.10,1.0,6.10,0.00,0.00,29.4,21.9,89,55,79
2022-09-06,18.30,8.0,18.30,0.00,0.00,27.6,21.2,98,64,87
2022-09-07,11.20,1.0,11.20,0.00,0.00,22.5,20.0,95,87,92
2022-09-08,0.00,0.0,0.00,0.00,0.00,25.3,19.3,94,53,79
2022-09-09,0.00,0.0,0.00,0.00,0.00,29.1,16.7,97,34,70
2022-09-10,0.00,0.0,0.00,0.00,0.00,27.0,15.5,96,59,78
2022-09-11,1.90,3.0,1.90,0.00,0.00,26.3,21.0,97,85,92
2022-09-12,0.00,0.0,0.00,0.00,0.00,27.6,21.9,98,74,91
2022-09-13,0.00,0.0,0.00,0.00,0.00,27.1,18.9,95,38,67
2022-09-14,0.00,0.0,0.00,0.00,0.00,26.0,14.3,84,46,66
2022-09-15,0.00,0.0,0.00,0.00,0.00,26.8,16.1,85,42,67
2022-09-16,0.00,0.0,0.00,0.00,0.00,27.0,12.3,92,35,68
2022-09-17,0.00,0.0,0.00,0.00,0.00,27.4,14.5,100,41,72
2022-09-18,0.00,0.0,0.00,0.00,0.00,28.8,16.0,98,43,71
2022-09-19,0.00,0.0,0.00,0.00,0.00,30.1,18.3,90,43,68
2022-09-20,0.00,0.0,0.00,0.00,0.00,28.7,18.3,85,40,62
2022-09-21,0.00,0.0,0.00,0.00,0.00,29.5,15.8,92,43,67
2022-09-22,0.00,0.0,0.00,0.00,0.00,26.2,15.6,89,36,66
2022-09-23,0.00,0.0,0.00,0.00,0.00,19.7,11.1,69,33,51
2022-09-24,0.00,0.0,0.00,0.00,0.00,20.8,9.1,86,37,63
2022-09-25,0.00,0.0,0.00,0.00,0.00,26.0,13.9,91,53,75
2022-09-26,0.00,0.0,0.00,0.00,0.00,25.0,13.9,93,35,61
2022-09-27,0.00,0.0,0.00,0.00,0.00,21.5,13.1,62,34,46
2022-09-28,0.00,0.0,0.00,0.00,0.00,19.9,9.0,85,49,66
2022-09-29,0.00,0.0,0.00,0.00,0.00,19.9,11.2,81,46,66
2022-09-30,5.00,3.0,5.00,0.00,0.00,16.1,11.0,91,74,80
2022-10-01,17.10,12.0,17.10,0.00,0.00,15.8,12.0,97,92,94
2022-10-02,7.60,10.0,7.60,0.00,0.00,15.4,10.9,97,89,94
2022-10-03,10.50,11.0,10.50,0.00,0.00,12.2,8.0,94,66,85
2022-10-04,1.50,3.0,1.50,0.00,0.00,11.0,7.8,94,84,90
2022-10-05,0.40,1.0,0.40,0.00,0.00,17.2,9.5,96,73,88
2022-10-06,0.00,0.0,0.00,0.00,0.00,24.4,10.6,88,40,69
2022-10-07,0.00,0.0,0.00,0.00,0.00,26.4,10.3,88,29,62
2022-10-08,0.00,0.0,0.00,0.00,0.00,14.3,5.8,80,47,64
2022-10-09,0.00,0.0,0.00,0.00,0.00,17.8,3.2,92,33,64
2022-10-10,0.00,0.0,0.00,0.00,0.00,20.6,4.4,84,33,60
2022-10-11,0.00,0.0,0.00,0.00,0.00,22.8,6.3,90,31,63
2022-10-12,0.00,0.0,0.00,0.00,0.00,21.7,7.9,96,51,75
2022-10-13,14.40,6.0,14.40,0.00,0.00,20.5,13.1,97,81,90
2022-10-14,2.90,2.0,2.90,0.00,0.00,19.6,10.3,97,34,70
2022-10-15,0.00,0.0,0.00,0.00,0.00,24.1,6.9,94,33,65
2022-10-16,0.00,0.0,0.00,0.00,0.00,20.9,10.2,89,38,68
2022-10-17,0.00,0.0,0.00,0.00,0.00,20.6,10.2,93,53,76
2022-10-18,0.00,0.0,0.00,0.00,0.00,12.2,4.0,75,40,52
2022-10-19,0.00,0.0,0.00,0.00,0.00,13.0,1.7,90,38,60
2022-10-20,0.00,0.0,0.00,0.00,0.00,16.2,1.9,94,24,60
2022-10-21,0.00,0.0,0.00,0.00,0.00,19.2,3.0,96,22,58
2022-10-22,0.00,0.0,0.00,0.00,0.00,21.7,4.3,93,33,66
2022-10-23,0.40,1.0,0.40,0.00,0.00,18.1,7.0,95,69,82
2022-10-24,0.00,0.0,0.00,0.00,0.00,17.0,13.0,97,82,90
2022-10-25,0.00,0.0,0.00,0.00,0.00,17.0,14.4,99,89,95
2022-10-26,0.00,0.0,0.00,0.00,0.00,18.4,13.9,98,63,87
2022-10-27,0.00,0.0,0.00,0.00,0.00,18.6,9.5,78,36,57
2022-10-28,0.00,0.0,0.00,0.00,0.00,14.6,6.4,80,56,68
2022-10-29,0.00,0.0,0.00,0.00,0.00,17.0,5.1,86,33,66
2022-10-30,0.00,0.0,0.00,0.00,0.00,16.5,2.8,97,56,79
2022-10-31,1.50,3.0,1.50,0.00,0.00,18.0,9.3,96,77,91
2022-11-01,1.10,1.0,1.10,0.00,0.00,22.5,13.8,100,53,79
2022-11-02,0.00,0.0,0.00,0.00,0.00,20.3,11.4,89,50,72
2022-11-03,0.00,0.0,0.00,0.00,0.00,20.6,9.3,93,45,74
2022-11-04,0.00,0.0,0.00,0.00,0.00,22.7,10.6,100,52,84
2022-11-05,0.00,0.0,0.00,0.00,0.00,26.2,16.1,95,52,77
2022-11-06,0.40,1.0,0.40,0.00,0.00,25.3,18.7,94,56,81
2022-11-07,0.00,0.0,0.00,0.00,0.00,25.8,17.1,95,25,56
2022-11-08,0.00,0.0,0.00,0.00,0.00,15.9,8.7,52,23,41
2022-11-09,0.00,0.0,0.00,0.00,0.00,15.3,4.6,77,44,55
2022-11-10,0.00,0.0,0.00,0.00,0.00,20.5,6.3,94,58,76
2022-11-11,12.70,7.0,12.70,0.00,0.00,21.9,14.8,96,83,91
2022-11-12,0.40,1.0,0.40,0.00,0.00,21.0,13.0,95,54,71
2022-11-13,0.70,1.0,0.70,0.00,0.00,11.1,4.3,72,41,56
2022-11-14,0.00,0.0,0.00,0.00,0.00,9.3,0.8,73,38,56
2022-11-15,14.90,5.0,14.90,0.00,0.00,5.6,-0.1,95,74,87
2022-11-16,0.00,0.0,0.00,0.00,0.00,9.8,3.2,97,51,74
2022-11-17,0.00,0.0,0.00,0.00,0.00,5.6,0.5,69,44,55
2022-11-18,0.00,0.0,0.00,0.00,0.00,7.9,-0.6,74,36,56
2022-11-19,0.00,0.0,0.00,0.00,0.00,7.5,-0.9,73,34,54
2022-11-20,0.00,0.0,0.00,0.00,0.00,3.2,-1.2,66,24,37
2022-11-21,0.00,0.0,0.00,0.00,0.00,8.2,-4.7,82,32,49
2022-11-22,0.00,0.0,0.00,0.00,0.00,13.9,-2.6,75,19,44
2022-11-23,0.00,0.0,0.00,0.00,0.00,16.1,-2.1,76,23,47
2022-11-24,0.00,0.0,0.00,0.00,0.00,15.8,0.4,85,29,59
2022-11-25,0.00,0.0,0.00,0.00,0.00,15.6,5.3,96,42,69
2022-11-26,0.00,0.0,0.00,0.00,0.00,15.6,2.5,81,30,53
