model,stem,device,target_scale,cv_mae,cv_rmse,cv_poisson_deviance,val_mae,val_rmse,val_poisson_deviance,test_mae,test_rmse,test_poisson_deviance,bias_mean,bias_median,underprediction_rate,overprediction_rate,top25_actual_threshold,top25_bias_mean,top25_underprediction_rate,underpredicting,sum_actual,sum_predicted,total_count_ratio,train_metrics_path,test_metrics_path,comparison_metrics_path,predictions_path,residuals_path,winner
catboost_poisson,ward3_catboost_poisson_20091231_20251231_20260513_a4974334,cpu,raw_counts,3.604880661160613,6.807759098234245,14.303554877023753,1.5131251521155047,2.095628117035046,1.4765135808481218,0.8975112239130838,1.294464119177086,1.3758060655915296,0.3409310337906562,0.10805823885447774,0.5689655172413793,0.43103448275862066,2.0,1.895472164853059,1.0,True,75.0,55.22600004014194,0.7363466672018926,/data/rpan/course/spring-2026-dc-311/results/ward3_catboost_poisson_20091231_20251231_20260513_a4974334/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_catboost_poisson_20091231_20251231_20260513_a4974334/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_catboost_poisson_20091231_20251231_20260513_a4974334/comparison_metrics.json,results/ward3_catboost_poisson_20091231_20251231_20260513_a4974334/test_predictions.csv,results/ward3_catboost_poisson_20091231_20251231_20260513_a4974334/residuals.png,True
