model,stem,device,target_scale,cv_mae,cv_rmse,cv_poisson_deviance,val_mae,val_rmse,val_poisson_deviance,test_mae,test_rmse,test_poisson_deviance,bias_mean,bias_median,underprediction_rate,overprediction_rate,top25_actual_threshold,top25_bias_mean,top25_underprediction_rate,underpredicting,sum_actual,sum_predicted,total_count_ratio,train_metrics_path,test_metrics_path,comparison_metrics_path,predictions_path,residuals_path,winner
xgb,ward3_xgb_20091231_20251231_20260513_54202dde,cuda,raw_counts,3.5705507925915017,6.7033338071897175,13.84349491107022,1.260665548567114,1.7572700602272762,1.072466326330192,0.9334555042201075,1.3177871272709476,1.4293732176989176,0.1875078349277891,-0.104775071144104,0.46551724137931033,0.5344827586206896,2.0,1.771335103932549,1.0,True,75.0,64.12454557418823,0.8549939409891765,/data/rpan/course/spring-2026-dc-311/results/ward3_xgb_20091231_20251231_20260513_54202dde/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_xgb_20091231_20251231_20260513_54202dde/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_xgb_20091231_20251231_20260513_54202dde/comparison_metrics.json,results/ward3_xgb_20091231_20251231_20260513_54202dde/test_predictions.csv,results/ward3_xgb_20091231_20251231_20260513_54202dde/residuals.png,True
histgb_poisson,ward3_histgb_poisson_20091231_20251231_20260513_e1679e14,cpu,raw_counts,3.699216104468922,7.076516388591156,13.689067532891926,1.4741801348221482,2.0705045012547796,1.4020665582605387,0.9601533506842268,1.3515473830562603,1.593910898289867,0.42706787621488285,0.3187935538952726,0.603448275862069,0.39655172413793105,2.0,1.9968718401284449,1.0,True,75.0,50.230063179536785,0.6697341757271571,/data/rpan/course/spring-2026-dc-311/results/ward3_histgb_poisson_20091231_20251231_20260513_e1679e14/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_histgb_poisson_20091231_20251231_20260513_e1679e14/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_histgb_poisson_20091231_20251231_20260513_e1679e14/comparison_metrics.json,results/ward3_histgb_poisson_20091231_20251231_20260513_e1679e14/test_predictions.csv,results/ward3_histgb_poisson_20091231_20251231_20260513_e1679e14/residuals.png,False
naive_rolling_mean,ward3_naive_rolling_mean_20091231_20251231_20260513_1d486281,cpu,raw_counts,2.6766034185353615,4.714851403726897,3.2535820311522103,1.8172413793103448,2.519484241759754,1.9940224625887888,0.9716748768472907,1.3109187972152696,1.3843950702027665,0.017241379310344855,-0.2678571428571429,0.29310344827586204,0.6896551724137931,2.0,1.6869747899159664,1.0,True,75.0,74.00000000000001,0.9866666666666668,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_rolling_mean_20091231_20251231_20260513_1d486281/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_rolling_mean_20091231_20251231_20260513_1d486281/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_rolling_mean_20091231_20251231_20260513_1d486281/comparison_metrics.json,results/ward3_naive_rolling_mean_20091231_20251231_20260513_1d486281/test_predictions.csv,results/ward3_naive_rolling_mean_20091231_20251231_20260513_1d486281/residuals.png,False
naive_same_dow_rolling_mean,ward3_naive_same_dow_rolling_mean_20091231_20251231_20260513_852f57e5,cpu,raw_counts,3.030378704720088,5.401744457478539,4.361898133881546,1.8637931034482758,2.701970864336649,2.3748586005880443,0.9806034482758621,1.3439880502855466,1.5175358173817695,-0.04525862068965517,-0.375,0.3275862068965517,0.5862068965517241,2.0,1.5735294117647058,1.0,False,75.0,77.625,1.035,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_same_dow_rolling_mean_20091231_20251231_20260513_852f57e5/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_same_dow_rolling_mean_20091231_20251231_20260513_852f57e5/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_same_dow_rolling_mean_20091231_20251231_20260513_852f57e5/comparison_metrics.json,results/ward3_naive_same_dow_rolling_mean_20091231_20251231_20260513_852f57e5/test_predictions.csv,results/ward3_naive_same_dow_rolling_mean_20091231_20251231_20260513_852f57e5/residuals.png,False
naive_last_observed,ward3_naive_last_observed_20091231_20251231_20260513_a4ddb287,cpu,raw_counts,2.724259055982437,4.571865318659161,16.47944658811093,2.1379310344827585,3.0126171460983087,10.64183182696283,1.2758620689655173,1.8099342720014773,13.32356295629196,0.0,0.0,0.3275862068965517,0.3620689655172414,2.0,1.3529411764705883,0.6470588235294118,False,75.0,75.0,1.0,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_last_observed_20091231_20251231_20260513_a4ddb287/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_last_observed_20091231_20251231_20260513_a4ddb287/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_naive_last_observed_20091231_20251231_20260513_a4ddb287/comparison_metrics.json,results/ward3_naive_last_observed_20091231_20251231_20260513_a4ddb287/test_predictions.csv,results/ward3_naive_last_observed_20091231_20251231_20260513_a4ddb287/residuals.png,False
linear_l1,ward3_linear_l1_20091231_20251231_20260513_d76eb3c0,cpu,raw_counts,3.5818078549632184,6.5088302886564575,9.68580427203429,1.7815581275690702,2.435995497437003,1.8857834284225639,1.5716531382215584,1.7534575518407889,1.9825859342442194,-1.1382672915131113,-1.2117507130187937,0.15517241379310345,0.8448275862068966,2.0,0.5033594360498114,0.5294117647058824,False,75.0,141.01950290776048,1.8802600387701398,/data/rpan/course/spring-2026-dc-311/results/ward3_linear_l1_20091231_20251231_20260513_d76eb3c0/train_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_linear_l1_20091231_20251231_20260513_d76eb3c0/test_metrics.json,/data/rpan/course/spring-2026-dc-311/results/ward3_linear_l1_20091231_20251231_20260513_d76eb3c0/comparison_metrics.json,results/ward3_linear_l1_20091231_20251231_20260513_d76eb3c0/test_predictions.csv,results/ward3_linear_l1_20091231_20251231_20260513_d76eb3c0/residuals.png,False
